rank_year,ipeds_id,school,grad_2023,grad_2024,grad_2025,grad_2026,retention_avg,pell_grad_2023,pell_grad_2024,pell_grad_2025,pell_grad_2026,nonpell_grad_2023,nonpell_grad_2024,nonpell_grad_2025,nonpell_grad_2026,pell_pct_2023,pell_pct_2024,pell_pct_2025,pell_pct_2026,pred_grad_2023,pred_grad_2024,pred_grad_2025,pred_grad_2026,peer_2025,peer_2026,sat_median,sat25_prior,sat75_prior,sat25_current,sat75_current,sat_submit_2023,sat_submit_prior,sat_submit_current,act_median,act25_prior,act75_prior,act25_current,act75_current,act_submit_2023,act_submit_prior,act_submit_current,grads_earning_more,student_faculty_ratio,pct_faculty_fulltime,edu_expend_per_student,citations_per_pub,fwci,pub_top5pct,pub_top25pct,total_papers_5yr,avg_faculty_salary,regional_price_parity,avg_federal_indebtedness,grad_avg4yr,adj_pell_2023,adj_pell_2024,adj_pell_2025,adj_pell_2026,avg_pell_grad,pell_grad_pctile,ratio_2023,ratio_2024,ratio_2025,ratio_2026,ratio_2023_capped,ratio_2024_capped,ratio_2025_capped,ratio_2026_capped,ratio_2023_adj,ratio_2024_adj,ratio_2025_adj,ratio_2026_adj,avg_ratio,pell_perf_pctile,financial_resources_pctile,grad_indebtedness_pctile,faculty_research_discount,citations_per_pub_disc,fwci_disc,pub_top5pct_disc,pub_top25pct_disc,faculty_salary_adj,sat_median_prior,sat_median_current,sat_pctile_prior,sat_pctile_current,act_median_prior,act_median_current,act_pctile_prior,act_pctile_current,sat_weight_prior,sat_weight_current,act_weight_prior,act_weight_current,satact_sum_current,satact_bonus_current,satact_sum_prior,satact_bonus_prior,satact_pctile_weighted,avg_six_yr_grad,retention,pell_grad_rate,pell_grad_perf,grad_rate_perf,peer_assessment,faculty_comp,pct_faculty_ft,satact,financial_resources,grad_indebtedness,citations_per_pub_f,fwci_f,pub_top5pct_f,pub_top25pct_f,z_avg_six_yr_grad,z_retention,z_pell_grad_rate,z_pell_grad_perf,z_grad_rate_perf,z_peer_assessment,z_faculty_comp,z_pct_faculty_ft,z_student_faculty_ratio,z_satact,z_financial_resources,z_grad_indebtedness,z_grads_earning_more,z_citations_per_pub,z_fwci,z_pub_top5pct,z_pub_top25pct,overall_sum_weighted_z,rescaled_sum,overall_score,overall_score_rounded,overall_rank
2026,153658,University of Iowa,74.0,74.0,73,75,89,63.0,62.0,60.0,65.0,76.0,77.0,76.0,76.0,19.715111478117258,20.0,18.0,16.0,73.0,74.0,75,74,3.6,3.6,1220.0,1130.0,1320.0,1130.0,1330.0,19.0,19.0,19.0,25.0,22.0,28.0,21.0,28.0,59.0,59.0,57.0,89.0,16,89,45275,14,1.53,18.9,62.4,24406,113934,91.83,20738.0,74.0,82.71511147811725,82.0,78.0,81.0,80.92877786952931,0.27461139896373055,0.8289473684210527,0.8051948051948052,0.7894736842105263,0.8552631578947368,0.8289473684210527,0.8051948051948052,0.7894736842105263,0.8552631578947368,1.0260984832022253,1.0051948051948052,0.9694736842105263,1.0152631578947369,1.0040075326255735,0.04849884526558892,0.7967667436489607,0.5561797752808989,1.0,14.0,1.53,18.9,62.4,124070.56517477948,1220.0,1230.0,83.0,84.0,25.0,24.0,83.0,80.0,0.24358974358974358,0.25,0.7564102564102564,0.75,76.0,1.52,78.0,1.56,82.52,74.0,89.0,0.27461139896373055,0.04849884526558892,1.0001363692459582,3.6,124070.56517477948,89,82.52,0.7967667436489607,0.5561797752808989,14.0,1.53,18.9,62.4,0.5233379179152176,0.7918356756797039,-0.8246882136383844,-1.5604626078604766,-0.028124570035935242,1.2324813318853114,0.6703620652753924,1.5097790606641819,-0.24979955178067223,0.14156255571721008,1.0256641455932962,-0.19406811711999072,0.5570330472661601,0.8838669078086523,0.9305848522837865,0.9996768458135422,1.0393162017234787,0.4439031858263794,1.7766590961222577,55.63684343739242,56.0,100.0
2026,145600,University of Illinois Chicago,62.0,62.0,60,62,79,61.0,58.0,57.0,59.0,64.0,66.0,65.0,64.0,57.858176555716355,57.99999999999999,61.0,55.00000000000001,51.0,53.0,55,56,3.1,3.1,1230.0,1060.0,1310.0,1130.0,1350.0,29.0,39.0,30.0,28.0,24.0,31.0,25.0,31.0,4.0,5.0,5.0,88.0,17,74,49774,15,1.55,18.1,61.2,25961,141138,102.557,16266.0,61.5,61.5,58.5,57.5,59.5,59.25,0.08808290155440414,0.953125,0.8787878787878788,0.8769230769230769,0.921875,0.953125,0.8787878787878788,0.8769230769230769,0.921875,1.453125,1.378787878787879,1.376923076923077,1.421875,1.407677738927739,0.9630484988452656,0.8452655889145496,0.15730337078651685,1.0,15.0,1.55,18.1,61.2,137619.08012129838,1180.0,1240.0,78.0,85.0,28.0,28.0,91.0,91.0,0.8863636363636364,0.8571428571428571,0.11363636363636363,0.14285714285714285,35.0,0.7000000000000001,44.0,0.88,,61.5,79.0,0.08808290155440414,0.9630484988452656,1.1458873858291172,3.1,137619.08012129838,74,,0.8452655889145496,0.15730337078651685,15.0,1.55,18.1,61.2,-0.2600984758640882,-0.1948329526435563,-1.507188804235668,1.6003721374732762,1.3231670206962858,0.5572769667777306,1.1284820139343672,0.7084859182441734,-0.4747227996495762,,1.1932824106318893,1.1838155144319429,0.3848447691226316,1.0268022825346688,0.9579908904818628,0.9100694464176581,0.9954452135734458,0.4649552486240953,1.7977111589199737,56.29609783485511,56.0,100.0
2026,183044,University of New Hampshire,78.0,78.0,77,76,87,74.0,76.0,71.0,69.0,79.0,78.0,79.0,78.0,22.72143774069319,20.0,24.0,21.0,68.0,69.0,67,69,2.9,2.9,1220.0,1120.0,1320.0,1090.0,1330.0,30.0,31.0,23.0,29.0,26.0,31.0,26.0,30.0,2.0,2.0,2.0,88.0,17,71,37437,14,1.33,20.9,69.9,5129,115000,111.574,23664.0,77.25,96.72143774069319,96.0,95.0,90.0,94.4303594351733,0.7020725388601037,0.9367088607594937,0.9743589743589743,0.8987341772151899,0.8846153846153846,0.9367088607594937,0.9743589743589743,0.8987341772151899,0.8846153846153846,1.1639232381664255,1.1743589743589744,1.13873417721519,1.0946153846153845,1.1429079435889937,0.48729792147806006,0.6974595842956121,0.8370786516853933,1.0,14.0,1.33,20.9,69.9,103070.60784770646,1220.0,1210.0,83.0,82.0,28.0,28.0,91.0,91.0,0.9393939393939394,0.92,0.06060606060606061,0.08,25.0,0.5,33.0,0.66,,77.25,87.0,0.7020725388601037,0.48729792147806006,1.1320491532109274,2.9,103070.60784770646,71,,0.6974595842956121,0.8370786516853933,14.0,1.33,20.9,69.9,0.727031380297837,0.5945019500150519,0.739375639813724,-0.04390048257407986,1.194869545962124,0.2871952207346982,-0.03971571155070896,0.5482272897601718,-0.4747227996495762,,0.6824457933714152,-1.164408702719944,0.3848447691226316,0.8838669078086523,0.6565244703030236,1.2236953443032532,1.3135098776611847,0.4455956007148865,1.7783515110107648,55.68984213724908,56.0,100.0
2026,209551,University of Oregon,74.0,73.0,71,72,86,67.0,65.0,63.0,65.0,77.0,76.0,74.0,74.0,24.6538081107814,25.0,24.0,27.0,70.0,69.0,69,66,3.5,3.5,1240.0,1130.0,1360.0,1130.0,1360.0,9.0,9.0,8.0,27.0,22.0,30.0,23.0,30.0,5.0,5.0,5.0,82.0,18,75,35454,15,1.65,20.7,69.5,8632,110540,103.481,19031.0,72.5,91.6538081107814,90.0,87.0,92.0,90.16345202769534,0.582901554404145,0.8701298701298701,0.8552631578947368,0.8513513513513513,0.8783783783783784,0.8701298701298701,0.8552631578947368,0.8513513513513513,0.8783783783783784,1.116667951237684,1.1052631578947367,1.0913513513513513,1.1483783783783785,1.1154152097155376,0.3741339491916859,0.6581986143187067,0.3539325842696629,1.0,15.0,1.65,20.7,69.5,106821.54211884308,1240.0,1240.0,85.0,85.0,26.0,26.0,86.0,86.0,0.6428571428571429,0.6153846153846154,0.35714285714285715,0.38461538461538464,13.0,0.26,14.0,0.28,,72.5,86.0,0.582901554404145,0.3741339491916859,1.0587521174477696,3.5,106821.54211884308,75,,0.6581986143187067,0.3539325842696629,15.0,1.65,20.7,69.5,0.42932555066170086,0.49583508718272584,0.30333359582101477,-0.43501387277951903,0.5153156713183553,1.0974404588637952,0.08711573990351916,0.761905461072174,-0.6996460475184801,,0.5467548169116017,0.5045771045119757,-0.6482848997385392,1.0268022825346688,1.095021081472244,1.2012934944542821,1.2988862149445068,0.45978818952102224,1.7925440998169007,56.13428915755912,56.0,100.0
2026,122436,University of San Diego,80.0,83.0,82,84,91,81.0,82.0,73.0,82.0,80.0,83.0,83.0,84.0,13.16984559491371,14.000000000000002,17.0,16.0,78.0,78.0,79,77,3.0,3.0,,,,,,,,,,,,,,,,,88.0,13,51,39316,8,1.07,12.4,51.6,1553,119028,111.491,20756.0,82.25,94.16984559491371,96.0,90.0,98.0,94.54246139872842,0.7072538860103627,1.0125,0.9879518072289156,0.8795180722891566,0.9761904761904762,1.0,0.9879518072289156,0.8795180722891566,0.9761904761904762,1.1316984559491372,1.1279518072289156,1.0495180722891566,1.1361904761904762,1.1113397029144214,0.3556581986143187,0.7274826789838337,0.5617977528089888,0.3106,2.4848,0.332342,3.8514399999999998,16.02696,106760.18692091737,,,,,,,,,,,,,,,,,,82.25,91.0,0.7072538860103627,0.3556581986143187,1.054656841049246,3.0,106760.18692091737,51,,0.7274826789838337,0.5617977528089888,2.4848,0.332342,3.8514399999999998,16.02696,1.0404059378095594,0.9891694013443559,0.7583339895525372,-0.49886912015999896,0.4773474108644624,0.42223609375621446,0.08504111842399634,-0.5201635667998397,0.4249701918260396,,0.7862094812524487,-0.21347492883198985,0.3848447691226316,-0.7620625192363711,-0.7105681925277963,-0.6859010620026207,-0.6560430385440238,0.4647626869906577,1.797518597286536,56.29006768451562,56.0,100.0
2026,117946,Loyola Marymount University,79.0,82.0,80,79,89,79.0,84.0,77.0,76.0,79.0,81.0,80.0,79.0,18.49112426035503,12.0,14.000000000000002,13.0,81.0,78.0,81,82,3.1,3.1,,1300.0,1460.0,1260.0,1430.0,,19.0,18.0,,29.0,32.0,28.0,32.0,,11.0,8.0,85.0,10,54,43898,8,1.18,12.2,54.3,1116,126013,115.455,19289.0,80.0,97.49112426035504,96.0,91.0,89.0,93.37278106508876,0.6709844559585493,1.0,1.037037037037037,0.9625,0.9620253164556962,1.0,1.0,0.9625,0.9620253164556962,1.1849112426035502,1.12,1.1025,1.0920253164556963,1.1248591397648116,0.418013856812933,0.792147806004619,0.38764044943820225,0.2232,1.7856,0.263376,2.72304,12.11976,109144.68840673855,1380.0,1340.0,96.0,94.0,30.0,30.0,94.0,94.0,0.6333333333333333,0.6923076923076923,0.36666666666666664,0.3076923076923077,26.0,0.52,30.0,0.6,,80.0,89.0,0.6709844559585493,0.418013856812933,0.9944149120978389,3.1,109144.68840673855,54,,0.792147806004619,0.38764044943820225,1.7856,0.263376,2.72304,12.11976,0.8993873869292842,0.7918356756797039,0.6256255413808435,-0.2833576602508794,-0.08116953062855722,0.5572769667777306,0.16566897340099668,-0.359904938315838,1.0997399354327515,,1.0097005013039067,0.3881362342399813,-0.1317200653079538,-0.8620029332448018,-0.8050724340462228,-0.8122922988505157,-0.798886975960531,0.44700159508616716,1.7797575053820456,55.73387145546749,56.0,100.0
2026,221759,University of Tennessee--Knoxville,72.0,73.0,73,74,90,60.0,61.0,63.0,64.0,77.0,77.0,77.0,77.0,27.72340425531915,26.0,27.0,24.0,78.0,79.0,75,75,3.3,3.4,1260.0,1190.0,1340.0,1200.0,1370.0,28.0,28.0,24.0,28.0,25.0,31.0,25.0,31.0,78.0,78.0,81.0,86.0,18,83,34965,16,1.42,22.4,68.5,19609,118845,92.773,18438.0,73.0,87.72340425531915,87.0,90.0,88.0,88.18085106382979,0.5181347150259067,0.7792207792207793,0.7922077922077922,0.8181818181818182,0.8311688311688312,0.7792207792207793,0.7922077922077922,0.8181818181818182,0.8311688311688312,1.0564548217739707,1.0522077922077924,1.0881818181818184,1.0711688311688312,1.0670033158331031,0.20092378752886836,0.6397228637413395,0.2893258426966292,1.0,16.0,1.42,22.4,68.5,128103.00410679833,1260.0,1280.0,87.0,89.0,28.0,28.0,91.0,91.0,0.2641509433962264,0.22857142857142856,0.7358490566037735,0.7714285714285715,105.0,2.1,106.0,2.12,92.64285714285714,73.0,90.0,0.5181347150259067,0.20092378752886836,0.9517818889970789,3.3499999999999996,128103.00410679833,83,92.64285714285714,0.6397228637413395,0.2893258426966292,16.0,1.42,22.4,68.5,0.46066300641287306,0.8905025385120299,0.06635422408584685,-1.0336568169715177,-0.47643020842067413,0.8948791493315205,0.8067121172035245,1.1892618036961786,-0.6996460475184801,0.7899871854780086,0.4829002397540421,0.7277554391999649,0.04046821283557466,1.1697376572606852,0.7798516421943668,1.3917092181705366,1.2623270581528128,0.40870211081942504,1.7414580211153035,54.534506639486516,55.0,112.0
2026,122612,University of San Francisco,76.0,74.0,71,70,83,81.0,75.0,71.0,66.0,74.0,74.0,71.0,71.0,24.14885193982581,26.0,32.0,27.0,68.0,66.0,71,73,2.9,2.9,1300.0,1210.0,1390.0,1190.0,1390.0,15.0,15.0,12.0,29.0,26.0,31.0,25.0,30.0,6.0,6.0,3.0,89.0,11,40,39756,10,1.19,15.4,56.6,1799,149707,118.225,21902.0,72.75,105.14885193982582,101.0,103.0,93.0,100.53721298495645,0.844559585492228,1.0945945945945945,1.0135135135135136,1.0,0.9295774647887324,1.0,1.0,1.0,0.9295774647887324,1.241488519398258,1.26,1.32,1.1995774647887325,1.2552664960467477,0.745958429561201,0.7390300230946882,0.6769662921348315,0.3598,3.598,0.428162,5.54092,20.36468,126628.8855994925,1300.0,1290.0,91.0,90.0,28.0,28.0,91.0,91.0,0.7142857142857143,0.8,0.2857142857142857,0.2,15.0,0.3,21.0,0.42,,72.75,83.0,0.844559585492228,0.745958429561201,1.0494408224061729,2.9,126628.8855994925,40,,0.7390300230946882,0.6769662921348315,3.598,0.428162,5.54092,20.36468,0.44499427853728696,0.1998344986857478,1.2607302576310933,0.8500729807526382,0.4289884882667197,0.2871952207346982,0.7568673115144918,-1.107778537907846,0.8748166875638476,,0.8261185919759235,-0.6113145689279706,0.5570330472661601,-0.6029468600913698,-0.5792658635208129,-0.4966636755884222,-0.49745965294555644,0.4105173802806817,1.74327329057656,54.59135258310791,55.0,112.0
2026,111948,Chapman University,80.0,84.0,80,82,91,71.0,80.0,76.0,82.0,81.0,84.0,81.0,82.0,15.7593123209169,17.0,19.0,17.0,79.0,79.0,78,78,2.7,2.7,1340.0,1250.0,1430.0,1260.0,1440.0,16.0,16.0,14.0,30.0,28.0,32.0,28.0,31.0,8.0,8.0,5.0,85.0,12,47,40305,11,1.49,16.2,61.5,2901,131863,115.455,19205.0,81.5,86.7593123209169,97.0,95.0,99.0,94.43982808022923,0.7046632124352331,0.8765432098765432,0.9523809523809523,0.9382716049382716,1.0,0.8765432098765432,0.9523809523809523,0.9382716049382716,1.0,1.0341363330857123,1.1223809523809523,1.1282716049382715,1.17,1.113697222601234,0.3648960739030023,0.74364896073903,0.3792134831460674,0.5802,6.382200000000001,0.8644980000000001,9.39924,35.682300000000005,114211.59759213547,1340.0,1350.0,94.0,94.0,30.0,30.0,94.0,94.0,0.6666666666666666,0.7368421052631579,0.3333333333333333,0.2631578947368421,19.0,0.38,24.0,0.48,,81.5,91.0,0.7046632124352331,0.3648960739030023,1.0382181110029212,2.7,114211.59759213547,47,,0.74364896073903,0.3792134831460674,6.382200000000001,0.8644980000000001,9.39924,35.682300000000005,0.9933997541828009,0.9891694013443559,0.7488548146831304,-0.4669414964697589,0.3249401193431584,0.017113474691666304,0.3369978743939527,-0.733841738111842,0.6498934396949436,,0.8420822362653131,0.4172464518079799,-0.1317200653079538,-0.20498618977919492,0.018646190638978176,-0.06449614904201116,0.06253961831003324,0.4135155835503428,1.7462714938462212,54.685242607520415,55.0,112.0
2026,198516,Elon University,83.0,83.0,83,84,90,79.0,78.0,80.0,82.0,84.0,84.0,83.0,84.0,7.41469816272965,8.0,10.0,9.0,79.0,81.0,77,78,3.0,3.0,1210.0,1143.0,1305.0,1130.0,1280.0,2.0,2.0,2.0,26.0,23.0,28.0,23.0,28.0,1.0,1.0,1.0,87.0,11,81,34913,6,0.94,11.9,46.9,1030,95545,92.748,18686.0,83.25,86.41469816272965,86.0,90.0,91.0,88.35367454068242,0.5284974093264249,0.9404761904761905,0.9285714285714286,0.963855421686747,0.9761904761904762,0.9404761904761905,0.9285714285714286,0.963855421686747,0.9761904761904762,1.0146231721034868,1.0085714285714287,1.063855421686747,1.0661904761904761,1.0383101246380346,0.11778290993071594,0.6351039260969977,0.3146067415730337,0.206,1.236,0.19363999999999998,2.4514,9.661399999999999,103015.69845171862,1220.0,1200.0,83.0,81.0,26.0,26.0,86.0,86.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,0.06,3.0,0.06,,83.25,90.0,0.5284974093264249,0.11778290993071594,1.0575423560655628,3.0,103015.69845171862,81,,0.6351039260969977,0.3146067415730337,1.236,0.19363999999999998,2.4514,9.661399999999999,1.1030808493119038,0.8905025385120299,0.10427092356347384,-1.321005430183677,0.5040996920346981,0.42223609375621446,-0.041572379220201884,1.0824227180401773,0.8748166875638476,,0.4669365954646525,0.6404247864959691,0.21265649097910314,-0.9405602151942204,-0.9006318080352752,-0.8427184913153883,-0.88876254465096,0.43363060119035807,1.7663865114862365,55.31515303300415,55.0,112.0
2026,228787,The University of Texas--Dallas,74.0,74.0,75,76,88,73.0,71.0,70.0,72.0,74.0,75.0,77.0,77.0,25.56475903614458,29.0,32.0,27.0,69.0,69.0,72,72,3.0,2.9,1290.0,1170.0,1410.0,1160.0,1410.0,79.0,79.0,78.0,29.0,25.0,32.0,24.0,32.0,15.0,15.0,13.0,88.0,23,69,22371,15,1.61,20.6,64.4,12009,136098,103.293,18827.0,74.75,98.56475903614458,100.0,102.0,99.0,99.89118975903614,0.8341968911917098,0.9864864864864865,0.9466666666666667,0.9090909090909091,0.935064935064935,0.9864864864864865,0.9466666666666667,0.9090909090909091,0.935064935064935,1.2421340768479323,1.2366666666666666,1.229090909090909,1.205064935064935,1.2282391469176108,0.6974595842956121,0.3002309468822171,0.3342696629213483,1.0,15.0,1.61,20.6,64.4,131759.1705149429,1290.0,1280.0,90.0,89.0,28.0,28.0,91.0,91.0,0.8404255319148937,0.8571428571428571,0.1595744680851064,0.14285714285714285,91.0,1.82,94.0,1.8800000000000001,91.10571428571427,74.75,88.0,0.8341968911917098,0.6974595842956121,1.0605374396135265,2.95,131759.1705149429,69,91.10571428571427,0.3002309468822171,0.3342696629213483,15.0,1.61,20.6,64.4,0.5703441015419759,0.6931688128473779,1.2228135581534663,0.6824529563788786,0.531867808558226,0.3547156572454566,0.9303391548382448,0.44138820410417057,-1.8242622868629998,0.6915247381702716,-0.69042761551611,0.5725009455039725,0.3848447691226316,1.0268022825346688,1.0402090050760917,1.1900925695297968,1.112434515306867,0.4352633650252878,1.768019275321166,55.366283734472134,55.0,112.0
2026,181002,Creighton University,78.0,78.0,80,83,92,72.0,71.0,63.0,73.0,80.0,80.0,83.0,84.0,15.85014409221902,14.000000000000002,14.000000000000002,12.0,79.0,79.0,78,80,3.0,3.0,1320.0,1250.0,1430.0,1243.0,1428.0,13.0,10.0,10.0,27.0,26.0,30.0,26.0,31.0,51.0,44.0,41.0,92.0,11,69,40901,10,1.5,10.0,51.1,3986,103633,92.519,18392.0,79.75,87.85014409221903,85.0,77.0,85.0,83.71253602305475,0.3601036269430052,0.9,0.8875,0.7590361445783133,0.8690476190476191,0.9,0.8875,0.7590361445783133,0.8690476190476191,1.0585014409221902,1.0274999999999999,0.8990361445783133,0.9890476190476191,0.9935213011370306,0.03926096997690531,0.7505773672055427,0.28651685393258425,0.7972,7.972,1.1958,7.972,40.736920000000005,112012.66766826273,1340.0,1340.0,94.0,94.0,28.0,28.0,91.0,91.0,0.18518518518518517,0.19607843137254902,0.8148148148148148,0.803921568627451,51.0,1.02,54.0,1.08,92.60823529411765,79.75,92.0,0.3601036269430052,0.03926096997690531,1.0094561424862056,3.0,112012.66766826273,69,92.60823529411765,0.7505773672055427,0.28651685393258425,7.972,1.1958,7.972,40.736920000000005,0.8837186590536982,1.0878362641766819,-0.5118754429479626,-1.5923902315507164,0.05828121636825193,0.42223609375621446,0.2626448056033327,0.44138820410417057,0.8748166875638476,0.7877694658032447,0.8660277026993979,0.7374588450559645,1.0735978816967455,0.022252468960225806,0.4726299539939316,-0.2243602299342388,0.24733226341246609,0.42556109514166185,1.75831700543754,55.06245298175158,55.0,112.0
2026,122409,San Diego State University,78.0,78.0,78,76,90,74.0,71.0,74.0,72.0,79.0,80.0,80.0,78.0,27.5882946518668,24.0,24.0,25.0,68.0,68.0,70,69,3.1,3.1,,,,,,,,,,,,,,,,,84.0,24,49,18597,12,1.31,18.1,67.1,8478,118259,111.491,17014.0,77.5,101.5882946518668,95.0,98.0,97.0,97.8970736629667,0.8005181347150259,0.9367088607594937,0.8875,0.925,0.9230769230769231,0.9367088607594937,0.8875,0.925,0.9230769230769231,1.2125918072781616,1.1275,1.165,1.1730769230769231,1.1695421825887713,0.5473441108545035,0.15242494226327943,0.1853932584269663,1.0,12.0,1.31,18.1,67.1,106070.44514803885,,,,,,,,,,,,,,,,,,77.5,90.0,0.8005181347150259,0.5473441108545035,1.1274631591767141,3.1,106070.44514803885,49,,0.15242494226327943,0.1853932584269663,12.0,1.31,18.1,67.1,0.7427001081734231,0.8905025385120299,1.099584284851179,0.16362907141247982,1.1523517281186735,0.5572769667777306,0.061718675571302256,-0.6270026524558409,-2.049185534731904,,-1.2012642327765843,1.0867814558719475,-0.30390834345148227,0.5979961583566196,0.6291184321049473,0.9100694464176581,1.2111442386444409,0.39988481688420413,1.7326407271800826,54.25838928906961,54.0,118.0
2026,133951,Florida International University,66.0,68.0,74,75,92,67.0,69.0,75.0,76.0,65.0,67.0,73.0,74.0,51.697612732095486,55.00000000000001,57.99999999999999,48.0,53.0,53.0,56,59,2.8,2.8,1150.0,1060.0,1250.0,1070.0,1260.0,91.0,91.0,90.0,24.0,20.0,26.0,21.0,27.0,9.0,9.0,10.0,82.0,22,53,18847,14,1.69,15.6,60.4,13320,126513,111.824,16369.0,70.75,67.5,69.5,75.5,124.0,84.125,0.38082901554404147,1.0307692307692307,1.0298507462686568,1.0273972602739727,1.027027027027027,1.0,1.0,1.0,1.0,1.5,1.5,1.5,1.48,1.495,1.0,0.16166281755196305,0.1601123595505618,1.0,14.0,1.69,15.6,60.4,113135.82057518959,1160.0,1160.0,76.0,76.0,23.0,24.0,76.0,80.0,0.91,0.9,0.09,0.1,100.0,2.0,100.0,2.0,78.4,70.75,92.0,0.38082901554404147,1.0,1.2802292247247475,2.8,113135.82057518959,53,78.4,0.16166281755196305,0.1601123595505618,14.0,1.69,15.6,60.4,0.319644455532598,1.0878362641766819,-0.43604204399270885,1.7280826322342362,2.5686814701930567,0.15215434771318195,0.3006223074984547,-0.4133244811438385,-1.599339038994096,-0.12234608557973299,-1.1693369441978048,1.1741121085759434,-0.6482848997385392,0.8838669078086523,1.1498331578683967,0.630046323305519,0.9661978881400904,0.3888666567882613,1.7216225670841396,53.91335086860726,54.0,118.0
2026,232186,George Mason University,71.0,71.0,69,68,86,65.0,68.0,67.0,64.0,72.0,72.0,70.0,69.0,27.52060875079264,28.000000000000004,30.0,27.0,65.0,65.0,64,66,3.0,3.1,1240.0,1140.0,1340.0,1160.0,1360.0,35.0,35.0,19.0,28.0,25.0,30.0,25.0,30.0,3.0,3.0,2.0,88.0,16,50,28033,14,1.8,16.8,61.2,12771,131718,108.641,19537.0,69.75,92.52060875079263,96.0,97.0,91.0,94.13015218769816,0.6917098445595855,0.9027777777777778,0.9444444444444444,0.9571428571428572,0.927536231884058,0.9027777777777778,0.9444444444444444,0.9571428571428572,0.927536231884058,1.1779838652857042,1.2244444444444444,1.2571428571428571,1.1975362318840581,1.214276849689266,0.6605080831408776,0.48498845265588914,0.4157303370786517,1.0,14.0,1.8,16.8,61.2,121241.52023637484,1240.0,1260.0,85.0,87.0,28.0,28.0,91.0,91.0,0.9210526315789473,0.9047619047619048,0.07894736842105263,0.09523809523809523,21.0,0.42,38.0,0.76,,69.75,86.0,0.6917098445595855,0.6605080831408776,1.0732608537296038,3.05,121241.52023637484,50,,0.48498845265588914,0.4157303370786517,14.0,1.8,16.8,61.2,0.25696954403025357,0.49583508718272584,0.701458940336097,0.5547424616179188,0.6498295415431157,0.4897565302669723,0.5747027308721882,-0.5735831096278402,-0.24979955178067223,,-0.05188184394051697,0.2911021756799859,0.3848447691226316,0.8838669078086523,1.3005663679578165,0.7644574223993458,0.9954452135734458,0.39587122699085187,1.7286271372867303,54.13270199598917,54.0,118.0
2026,153603,Iowa State University of Science and Technology,76.0,74.0,75,75,88,66.0,64.0,68.0,69.0,78.0,77.0,77.0,77.0,21.01766326365257,20.0,19.0,16.0,70.0,71.0,71,72,3.1,3.2,1240.0,1110.0,1350.0,1120.0,1360.0,10.0,10.0,13.0,24.0,21.0,28.0,21.0,28.0,51.0,51.0,46.0,90.0,18,84,36689,13,1.31,19.7,65.8,18120,116253,91.418,20835.0,75.0,87.01766326365257,84.0,87.0,85.0,85.75441581591315,0.43005181347150256,0.8461538461538461,0.8311688311688312,0.8831168831168831,0.8961038961038961,0.8461538461538461,0.8311688311688312,0.8831168831168831,0.8961038961038961,1.0563304787903718,1.0311688311688312,1.0731168831168831,1.056103896103896,1.0541800222949955,0.15935334872979215,0.6905311778290993,0.5702247191011236,1.0,13.0,1.31,19.7,65.8,127166.42236758624,1230.0,1240.0,84.0,85.0,24.0,24.0,80.0,80.0,0.16393442622950818,0.22033898305084745,0.8360655737704918,0.7796610169491526,59.0,1.18,61.0,1.22,82.28169491525425,75.0,88.0,0.43005181347150256,0.15935334872979215,1.0564931254191818,3.1500000000000004,127166.42236758624,84,82.28169491525425,0.6905311778290993,0.5702247191011236,13.0,1.31,19.7,65.8,0.5860128294175619,0.6931688128473779,-0.2559377214739814,-1.1773311235775974,0.4943720305580854,0.6247974032884891,0.7750432014606213,1.242681346524179,-0.6996460475184801,0.1262978054430831,0.6585003269373304,-0.24258514639998832,0.7292213254096885,0.7409315330826359,0.6291184321049473,1.0892842452094267,1.1636173348152385,0.3915175072460557,1.724273417541934,53.99636339037812,54.0,118.0
